0  5
4.40	0.08710	0.003915	0.001571
5.42	0.05930	0.006953	0.001069
6.76	0.03710	0.009067	0.000669
50  60
0.35	0.01030	0.000648	0.002085
0.45	0.01420	0.000661	0.000534
0.55	0.02190	0.000708	0.000826
0.69	0.02790	0.000573	0.001053
0.89	0.04000	0.000702	0.001342
1.09	0.04890	0.000864	0.001641
1.38	0.06260	0.000821	0.002100
1.76	0.07800	0.001265	0.002616
2.21	0.08870	0.001894	0.002977
2.71	0.09080	0.002968	0.003046
3.22	0.08100	0.004508	0.002716
3.72	0.08330	0.006575	0.002794
4.40	0.08530	0.007424	0.002860
5.42	0.04970	0.012970	0.001668
6.75	0.03690	0.016788	0.001238
60  70
0.35	0.00600	0.001597	0.001223
0.45	0.01320	0.001646	0.000497
0.55	0.01520	0.001777	0.000573
0.69	0.02450	0.001453	0.000924
0.89	0.03520	0.001798	0.001181
1.09	0.03910	0.002233	0.001311
1.38	0.05660	0.002139	0.001898
1.76	0.06670	0.003311	0.002238
2.21	0.06740	0.004932	0.002262
2.72	0.06910	0.007661	0.002319
3.22	0.04160	0.011473	0.001394
3.72	0.04710	0.016544	0.001581
4.40	0.04080	0.018486	0.001370
5.42	0.01480	0.031885	0.000498
6.74	-0.00100	0.041336	0.000034
