0  5
0.35	0.00050	0.000552	0.000251
0.45	0.00020	0.000548	0.000050
0.55	0.00060	0.000574	0.000137
0.69	0.00120	0.000454	0.000271
0.89	0.00280	0.000544	0.000309
1.09	0.00660	0.000659	0.000738
1.38	0.00950	0.000603	0.001067
1.76	0.01510	0.000920	0.001693
2.21	0.02450	0.001423	0.002754
2.71	0.03140	0.002321	0.003529
3.21	0.03280	0.003756	0.003684
3.71	0.04600	0.005927	0.005167
4.38	0.03620	0.007435	0.004064
5.41	0.03040	0.014456	0.003420
6.75	-0.01960	0.019582	0.002202
5  10
0.35	-0.00040	0.000675	0.000191
0.45	0.00060	0.000672	0.000130
0.55	0.00200	0.000705	0.000457
0.69	0.00230	0.000558	0.000520
0.89	0.00600	0.000667	0.000679
1.09	0.00770	0.000808	0.000863
1.38	0.01200	0.000742	0.001354
1.76	0.01710	0.001130	0.001926
2.21	0.02560	0.001733	0.002877
2.71	0.04030	0.002813	0.004524
3.21	0.04110	0.004511	0.004615
3.71	0.05410	0.007059	0.006081
4.38	0.05740	0.008712	0.006446
5.41	0.02790	0.016727	0.003135
6.76	-0.02040	0.022478	0.002288
10  15
0.35	0.00050	0.000664	0.000159
0.45	0.00060	0.000662	0.000066
0.55	0.00200	0.000695	0.000228
0.69	0.00270	0.000550	0.000304
0.89	0.00470	0.000659	0.000493
1.09	0.00890	0.000797	0.000938
1.38	0.01210	0.000735	0.001270
1.76	0.01980	0.001118	0.002074
2.21	0.02440	0.001704	0.002565
2.71	0.04290	0.002752	0.004502
3.21	0.04220	0.004384	0.004431
3.72	0.05470	0.006789	0.005742
4.38	0.03630	0.008315	0.003808
5.41	0.01950	0.015783	0.002047
6.75	0.01590	0.021146	0.001668
15  20
0.35	-0.00090	0.000736	0.000282
0.45	0.00110	0.000735	0.000121
0.55	0.00110	0.000773	0.000124
0.69	0.00290	0.000612	0.000321
0.89	0.00650	0.000733	0.000680
1.09	0.00860	0.000888	0.000904
1.38	0.01340	0.000820	0.001407
1.76	0.01940	0.001247	0.002035
2.21	0.02820	0.001895	0.002959
2.71	0.03940	0.003048	0.004137
3.21	0.04250	0.004828	0.004465
3.72	0.04470	0.007422	0.004692
4.39	0.03700	0.008969	0.003887
5.41	-0.00430	0.016852	0.000451
6.75	0.01580	0.022465	0.001659
20  25
0.35	-0.00010	0.000875	0.000016
0.45	0.00170	0.000876	0.000188
0.55	0.00380	0.000922	0.000425
0.69	0.00400	0.000731	0.000452
0.89	0.00810	0.000877	0.000851
1.09	0.01050	0.001064	0.001107
1.38	0.01190	0.000985	0.001252
1.76	0.02260	0.001499	0.002378
2.21	0.03180	0.002269	0.003341
2.71	0.03760	0.003637	0.003951
3.21	0.03700	0.005726	0.003887
3.72	0.05450	0.008749	0.005720
4.39	0.04570	0.010514	0.004794
5.41	0.03940	0.019457	0.004132
6.75	0.03520	0.025793	0.003699
25  30
0.35	-0.00060	0.001267	0.000200
0.45	0.00400	0.001271	0.000454
0.55	0.00510	0.001340	0.000573
0.69	0.00460	0.001065	0.000521
0.89	0.00680	0.001279	0.000710
1.09	0.01070	0.001551	0.001128
1.38	0.02030	0.001443	0.002136
1.76	0.02760	0.002198	0.002902
2.21	0.04170	0.003318	0.004378
2.71	0.06100	0.005302	0.006407
3.21	0.04850	0.008294	0.005095
3.72	0.06280	0.012588	0.006589
4.39	0.05490	0.014961	0.005764
5.42	0.06580	0.027442	0.006904
6.76	0.01130	0.036091	0.001186
30  35
0.35	0.00000	0.001329	0.000006
0.45	0.00170	0.001336	0.000189
0.55	0.00260	0.001412	0.000294
0.69	0.00700	0.001124	0.000792
0.89	0.00640	0.001354	0.000674
1.09	0.01340	0.001645	0.001410
1.38	0.01370	0.001535	0.001437
1.76	0.02540	0.002342	0.002667
2.21	0.03800	0.003529	0.003991
2.71	0.05390	0.005619	0.005663
3.21	0.04260	0.008743	0.004471
3.72	0.06710	0.013167	0.007051
4.39	0.05160	0.015483	0.005417
5.42	0.04500	0.028061	0.004728
6.75	0.03270	0.036890	0.003437
35  40
0.35	0.00230	0.001494	0.000716
0.45	0.00150	0.001507	0.000168
0.55	0.00320	0.001596	0.000364
0.69	0.00270	0.001275	0.000303
0.89	0.00930	0.001540	0.000974
1.09	0.00810	0.001876	0.000850
1.38	0.01430	0.001756	0.001496
1.76	0.02630	0.002685	0.002758
2.21	0.03650	0.004037	0.003828
2.71	0.02960	0.006413	0.003112
3.22	0.04520	0.009911	0.004747
3.72	0.04390	0.014831	0.004606
4.39	0.02480	0.017296	0.002608
5.42	0.00980	0.030983	0.001029
6.75	-0.06070	0.040834	0.006371
40  50
0.35	0.00220	0.001770	0.000697
0.45	0.00210	0.001795	0.000237
0.55	0.00220	0.001909	0.000248
0.69	0.00450	0.001533	0.000506
0.89	0.00680	0.001863	0.000717
1.09	0.00930	0.002277	0.000979
1.38	0.01850	0.002147	0.001938
1.76	0.02970	0.003292	0.003122
2.21	0.03010	0.004940	0.003161
2.71	0.03900	0.007808	0.004096
3.22	0.04410	0.011981	0.004630
3.72	0.02660	0.017731	0.002797
4.40	0.01410	0.020368	0.001481
5.42	0.07260	0.036073	0.007618
6.76	0.01470	0.047164	0.001544
