16.2114	0.343772	8.7304E-05	-8.7304E-05	0.0607321	-0.0607321
29.8938	0.321535	6.81267E-05	-6.81267E-05	0.0290951	-0.0290951
41.268	0.273804	0.000101425	-0.000101425	0.0150933	-0.0150933
52.6482	0.224435	0.000218286	-0.000218286	0.00819367	-0.00819367
63.7864	0.18089	        0.000591147	-0.000591147	0.00406916	-0.00406916
73.5483	0.156275	0.0015773	-0.0015773	0.00802096	-0.00802096
82.5317	0.12735	        0.00340693	-0.00340693	0.00802096	-0.00802096
93.4031	0.14625 	0.00835735	-0.00835735	0.00802096	-0.00802096
103.063	0.162925	0.0135475	-0.0135475	0.00802096	-0.00802096
