16.2114	0.268709	7.66658E-05	-7.66658E-05	0.0427002	-0.0427002
29.8938	0.264579	5.91096E-05	-5.91096E-05	0.0223689	-0.0223689
41.268	0.23065 	8.72071E-05	-8.72071E-05	0.0119381	-0.0119381
52.6482	0.192245	0.000185042	-0.000185042	0.00675994	-0.00675994
63.7864	0.156827	0.000493161	-0.000493161	0.00392007	-0.00392007
73.5483	0.136354	0.00130156	-0.00130156	0.00556945	-0.00556945
82.5317	0.105876	0.00293834	-0.00293834	0.00556945	-0.00556945
93.4031	0.109153	0.0080761	-0.0080761	0.00556945	-0.00556945
103.063	0.146663	0.0106229	-0.0106229	0.00556945	-0.00556945
