30.99		0.0612151	0.000628009	0.001714913
43.091		0.060772602	0.000495028	0.001664685
55.189		0.062511779	0.000564087	0.001701449
67.331		0.06488516	0.000643504	0.001755158
79.511		0.064626017	0.000946124	0.001711065
91.765		0.066048884	0.001239357	0.001748737
103.91		0.066681628	0.00178191	0.00176549
116.141		0.067234119	0.002978906	0.001814663
